date,NTD,JPY,GBP,HKD,KRW,CAD,SGD,CNY,AUD,IDR,THB,MYR,PHP,EUR,DEM,FRF,NLG,VND
2008-12-31,32.86,90.61,1.4628,7.7501,1259.6,1.2168,1.4363,6.823,0.7075,10900.0,34.825,3.4525,47.475,1.398,,,,17485.5
2009-01-05,33.005,92.01,1.4703,7.7522,1313.8,1.1877,1.4628,6.8312,0.7186,10875.0,34.9,3.4955,47.14,1.3617,,,,17476.0
2009-01-06,33.054,93.55,1.4933,7.754,1312.7,1.1847,1.4775,6.836,0.723,10900.0,35.045,3.5075,46.945,1.3521,,,,17460.0
2009-01-07,32.98,93.43,1.5114,7.7534,1292.7,1.1951,1.47,6.834,0.7127,10700.0,34.835,3.4985,46.445,1.3637,,,,17480.0
2009-01-08,33.115,91.73,1.5237,7.7547,1334.0,1.1807,1.482,6.8347,0.7123,10900.0,34.93,3.5385,46.92,1.3712,,,,17474.5
2009-01-09,33.155,91.15,1.5176,7.7573,1342.8,1.1882,1.4787,6.8356,0.703,10900.0,34.795,3.5395,47.14,1.3452,,,,17476.0
2009-01-10,33.16,91.15,1.5176,7.7573,1342.8,1.1882,1.4787,6.8356,0.703,10900.0,34.795,3.5395,47.14,1.3452,,,,17476.0
2009-01-12,33.235,89.14,1.483,7.7567,1358.8,1.2163,1.4879,6.837,0.6797,11025.0,34.965,3.5705,47.485,1.3369,,,,17479.0
2009-01-13,33.265,89.26,1.4503,7.7556,1354.0,1.225,1.4898,6.8341,0.6647,11075.0,34.95,3.5765,47.552,1.3196,,,,17477.5
2009-01-14,33.258,89.78,1.4591,7.757,1347.7,1.2472,1.4843,6.8352,0.6595,11075.0,34.915,3.5705,47.126,1.3177,,,,17479.0
2009-01-15,33.379,89.08,1.4642,7.7585,1392.2,1.252,1.4977,6.8363,0.665,11100.0,34.895,3.5925,47.368,1.3143,,,,17480.0
2009-01-16,33.36,90.33,1.4737,7.759,1357.8,1.2477,1.4881,6.8374,0.6726,11100.0,34.885,3.5755,47.16,1.3303,,,,17478.5
2009-01-17,33.501,90.33,1.4737,7.759,1357.8,1.2477,1.4881,6.8374,0.6726,11100.0,34.885,3.5755,47.16,1.3303,,,,17478.5
2009-01-19,33.535,90.63,1.4459,7.7588,1362.6,1.2543,1.4916,6.8359,0.6698,11100.0,34.93,3.5785,47.137,1.3106,,,,17477.5
2009-01-20,33.639,90.38,1.3897,7.7576,1374.5,1.2659,1.5093,6.8385,0.6475,11100.0,34.985,3.6085,47.477,1.2891,,,,17480.5
2009-01-21,33.634,89.92,1.3989,7.7589,1373.9,1.2552,1.5044,6.8378,0.6646,11175.0,34.935,3.6145,47.535,1.3059,,,,17479.0
2009-01-22,33.55,89.28,1.3876,7.7594,1378.0,1.2534,1.4936,6.8371,0.656,11175.0,34.905,3.6075,47.38,1.3002,,,,17482.0
2009-01-23,33.801,88.35,1.3814,7.7593,1390.9,1.2312,1.5072,6.838,0.6555,11170.0,34.905,3.6255,47.395,1.2992,,,,17477.0
2009-02-02,33.749,89.36,1.4276,7.7558,1390.3,1.2423,1.5159,6.8487,0.6314,11750.0,34.97,3.6135,47.33,1.2845,,,,17485.0
2009-02-03,33.72,89.73,1.4459,7.7537,1389.7,1.2303,1.5121,6.8403,0.6524,11650.0,34.955,3.6175,47.16,1.3039,,,,17485.5
2009-02-04,33.67,88.88,1.4458,7.754,1378.6,1.2324,1.5089,6.834,0.6427,11650.0,34.965,3.6245,47.51,1.2842,,,,17479.0
2009-02-05,33.705,89.53,1.4619,7.7539,1384.4,1.2333,1.5081,6.8367,0.6513,11650.0,34.945,3.6126,47.437,1.2786,,,,17488.5
2009-02-06,33.75,90.93,1.4808,7.7546,1383.9,1.2235,1.5045,6.8344,0.6759,11655.0,35.005,3.5985,47.203,1.2944,,,,17485.0
2009-02-09,33.961,91.18,1.4909,7.7535,1380.9,1.2153,1.4978,6.8338,0.6805,11650.0,35.005,3.599,47.002,1.3015,,,,17482.0
2009-02-10,33.967,91.35,1.4514,7.7527,1383.1,1.2458,1.4982,6.8326,0.653,11700.0,34.995,3.587,46.769,1.2896,,,,17482.5
2009-02-11,34.001,90.45,1.439,7.7512,1393.2,1.2413,1.5073,6.8333,0.6554,11750.0,35.09,3.6025,47.075,1.2898,,,,17486.0
2009-02-12,34.025,90.15,1.4259,7.7516,1404.3,1.2438,1.5082,6.8342,0.6522,11760.0,35.14,3.619,47.295,1.2869,,,,17485.5
2009-02-13,34.05,91.18,1.4384,7.7535,1404.4,1.2349,1.5064,6.8335,0.6577,11750.0,35.145,3.6025,47.11,1.2865,,,,17484.5
2009-02-16,34.28,91.6,1.4274,7.7536,1427.7,1.244,1.5148,6.834,0.6484,11750.0,35.17,3.6025,47.505,1.2774,,,,17487.5
2009-02-17,34.62,92.26,1.4251,7.7546,1455.2,1.2651,1.5278,6.8395,0.6347,11875.0,35.265,3.6385,47.855,1.2601,,,,17488.5
2009-02-18,34.65,92.6,1.4219,7.7552,1468.1,1.2608,1.5279,6.838,0.638,11890.0,35.375,3.6575,47.71,1.2535,,,,17486.0
2009-02-19,34.675,93.57,1.4296,7.7548,1481.5,1.2575,1.5297,6.8354,0.6442,11960.0,35.515,3.6585,47.97,1.267,,,,17485.5
2009-02-20,34.808,94.08,1.4452,7.7539,1507.5,1.2508,1.5374,6.8372,0.646,11950.0,35.725,3.6745,48.295,1.2835,,,,17482.5
2009-02-23,34.628,93.35,1.4482,7.7531,1487.5,1.2504,1.521,6.836,0.6409,11900.0,35.62,3.6535,48.015,1.2699,,,,17482.5
2009-02-24,34.797,95.37,1.4477,7.7533,1516.3,1.2423,1.5277,6.8373,0.6499,11920.0,35.655,3.6635,48.221,1.2839,,,,17480.0
2009-02-25,34.747,97.08,1.4194,7.7536,1516.2,1.2573,1.5265,6.8374,0.6468,11930.0,35.795,3.6675,48.135,1.2708,,,,17479.5
2009-02-26,34.85,97.93,1.4303,7.7536,1517.3,1.2526,1.5351,6.84,0.6476,11970.0,35.95,3.6685,48.387,1.2729,,,,17482.0
2009-02-27,34.95,97.88,1.4306,7.7543,1534.2,1.2738,1.5436,6.8398,0.6389,11975.0,36.15,3.7055,48.797,1.266,,,,17479.5
2009-03-02,35.174,97.26,1.4051,7.7568,1570.7,1.2912,1.5528,6.8458,0.6296,11985.0,36.245,3.7265,49.03,1.2578,,,,17480.5
2009-03-03,35.095,97.75,1.4052,7.7571,1552.0,1.2931,1.5496,6.8413,0.6377,11990.0,36.155,3.7075,48.805,1.2563,,,,17478.5
2009-03-04,35.067,98.83,1.4179,7.7587,1551.3,1.2738,1.5525,6.8431,0.6496,11990.0,36.115,3.7115,48.69,1.2649,,,,17477.5
2009-03-05,34.945,99.64,1.413,7.7591,1568.0,1.289,1.5512,6.8407,0.6382,11995.0,36.175,3.7255,48.635,1.2558,,,,17480.0
2009-03-06,34.78,97.35,1.4093,7.756,1550.5,1.2874,1.5473,6.84,0.6404,11990.0,36.065,3.7155,48.505,1.2643,,,,17481.0
2009-03-09,34.815,98.66,1.3785,7.7558,1548.1,1.2998,1.5458,6.84,0.6311,11990.0,36.165,3.7155,48.567,1.2606,,,,17481.0
2009-03-10,34.6,98.65,1.3838,7.7563,1511.0,1.29,1.5395,6.8402,0.6408,11980.0,36.05,3.6925,48.35,1.2724,,,,17534.0
2009-03-11,34.515,98.58,1.3762,7.7557,1470.8,1.2853,1.5405,6.8414,0.6428,11960.0,36.03,3.6955,48.39,1.2658,,,,17536.0
2009-03-12,34.494,96.31,1.3828,7.7551,1496.3,1.2924,1.5338,6.8386,0.6436,11985.0,36.04,3.6935,48.53,1.2755,,,,17537.0
2009-03-13,34.495,98.03,1.3904,7.7539,1483.3,1.28,1.5423,6.8384,0.6546,11990.0,35.97,3.7075,48.52,1.2915,,,,17534.0
2009-03-16,34.416,98.31,1.4095,7.7526,1440.1,1.2693,1.5363,6.8385,0.6588,11975.0,35.86,3.6825,48.475,1.2946,,,,17483.0
2009-03-17,34.278,98.67,1.4044,7.7527,1408.7,1.2723,1.5327,6.8368,0.6599,11965.0,35.8,3.6705,48.34,1.299,,,,17536.0
2009-03-18,34.156,98.55,1.3969,7.7525,1420.6,1.2694,1.5285,6.8357,0.6601,11965.0,35.82,3.6735,48.48,1.3011,,,,17536.0
2009-03-19,33.924,95.48,1.428,7.7517,1397.0,1.2436,1.5175,6.8283,0.6779,11890.0,35.58,3.657,48.3,1.3488,,,,17630.0
2009-03-20,33.8,94.58,1.4581,7.7507,1412.6,1.2335,1.5078,6.8265,0.6918,11800.0,35.35,3.646,48.29,1.3715,,,,17540.0
2009-03-23,33.785,96.03,1.4603,7.7501,1392.2,1.2315,1.5079,6.833,0.6999,11570.0,35.22,3.6395,48.105,1.3712,,,,17540.0
2009-03-24,33.788,98.32,1.4644,7.7502,1383.3,1.2237,1.508,6.8298,0.7032,11375.0,35.37,3.6275,48.15,1.3604,,,,17800.0
2009-03-25,33.888,97.73,1.4636,7.7501,1362.3,1.2328,1.513,6.8316,0.6943,11540.0,35.51,3.631,48.16,1.3449,,,,17877.0
2009-03-26,33.82,98.14,1.4606,7.7501,1330.8,1.2274,1.5073,6.8318,0.7007,11530.0,35.365,3.6255,48.155,1.3583,,,,17875.0
2009-03-27,33.779,97.85,1.4439,7.7502,1348.3,1.2294,1.5076,6.8318,0.6978,11493.0,35.315,3.611,48.16,1.3565,,,,17800.0
2009-03-30,34.015,96.13,1.4157,7.7502,1391.5,1.2527,1.5221,6.8361,0.6785,11620.0,35.535,3.6555,48.45,1.3176,,,,17810.0
2009-03-31,33.917,98.33,1.4278,7.7501,1383.3,1.2539,1.5208,6.8356,0.6883,11615.0,35.46,3.6475,48.335,1.3278,,,,17802.0
2009-04-01,33.835,98.63,1.4364,7.7507,1374.8,1.2653,1.5236,6.8342,0.6888,11595.0,35.52,3.6475,48.23,1.3195,,,,17830.0
2009-04-02,33.58,99.13,1.4537,7.7506,1334.5,1.2551,1.5133,6.8332,0.7038,11525.0,35.395,3.6165,48.063,1.3253,,,,17790.0
2009-04-03,33.38,99.73,1.4699,7.75,1341.0,1.24,1.5043,6.835,0.7126,11480.0,35.4,3.5825,47.875,1.3433,,,,17788.0
2009-04-06,33.25,101.17,1.4899,7.7506,1309.3,1.228,1.5008,6.835,0.7164,11345.0,35.4,3.5535,47.875,1.3531,,,,17788.0
2009-04-07,33.569,100.55,1.4727,7.7509,1318.5,1.2407,1.509,6.8345,0.7136,11340.0,35.41,3.5855,47.795,1.3357,,,,17790.0
2009-04-08,33.9,99.68,1.4646,7.7508,1350.5,1.2414,1.518,6.8366,0.7043,11375.0,35.525,3.6295,48.015,1.3189,,,,17785.0
2009-04-09,33.777,100.12,1.4696,7.7507,1318.5,1.2324,1.5141,6.8351,0.7123,11320.0,35.425,3.61,47.85,1.3315,,,,17850.0
2009-04-10,33.795,100.45,1.4637,7.7503,1329.0,1.2277,1.5178,6.834,0.7194,11320.0,35.39,3.614,47.87,1.313,,,,17786.0
2009-04-13,33.697,100.65,1.4718,7.7503,1329.5,1.2253,1.5151,6.8327,0.7239,11110.0,35.675,3.6245,47.8,1.3202,,,,17785.0
2009-04-14,33.62,99.65,1.487,7.7505,1323.3,1.2227,1.5014,6.831,0.7261,10860.0,35.36,3.5915,47.665,1.329,,,,17835.0
2009-04-15,33.79,98.68,1.4873,7.7504,1338.3,1.2173,1.5038,6.8337,0.7193,10865.0,35.455,3.617,47.75,1.3227,,,,17870.0
2009-04-16,33.8,98.65,1.4952,7.7503,1331.8,1.2062,1.4988,6.8326,0.7217,10790.0,35.39,3.601,47.71,1.3164,,,,17786.0
2009-04-17,33.816,99.4,1.4823,7.7505,1331.8,1.2134,1.5029,6.832,0.7202,10725.0,35.465,3.6145,47.77,1.3091,,,,17785.0
2009-04-20,33.83,99.05,1.4623,7.7503,1335.3,1.2212,1.5075,6.8337,0.7131,10735.0,35.545,3.6295,48.1,1.2986,,,,17786.0
2009-04-21,33.86,98.0,1.4546,7.7504,1349.3,1.2387,1.5077,6.8319,0.702,10840.0,35.625,3.646,48.47,1.2942,,,,17786.0
2009-04-22,33.86,98.16,1.4579,7.75,1348.3,1.2409,1.5077,6.8298,0.7041,10845.0,35.62,3.6425,48.725,1.2927,,,,17850.0
2009-04-23,33.82,98.15,1.4556,7.75,1348.1,1.2402,1.5042,6.8299,0.7073,10940.0,35.545,3.631,48.61,1.3009,,,,17784.0
2009-04-24,33.711,97.08,1.4617,7.75,1343.1,1.2225,1.4935,6.8261,0.7144,10810.0,35.425,3.589,48.48,1.3191,,,,17784.0
2009-04-27,33.73,96.73,1.4559,7.7501,1343.4,1.2165,1.4936,6.8327,0.7152,10840.0,35.46,3.5985,48.685,1.3166,,,,17781.0
2009-04-28,33.795,95.89,1.454,7.7501,1357.0,1.2223,1.5003,6.8275,0.7012,10875.0,35.47,3.6225,48.99,1.3025,,,,17786.0
2009-04-29,33.658,96.75,1.4719,7.7505,1340.8,1.2113,1.4946,6.8255,0.7142,10855.0,35.39,3.595,48.62,1.3185,,,,17784.0
2009-04-30,33.233,97.68,1.4933,7.7502,1283.0,1.1879,1.474,6.8232,0.7381,10625.0,35.29,3.5525,48.358,1.3377,,,,17784.0
2009-05-04,33.192,99.35,1.4943,7.7504,1272.8,1.1808,1.4771,6.8211,0.7358,10505.0,35.205,3.5285,48.07,1.331,,,,17786.0
2009-05-05,33.133,99.03,1.5028,7.7501,1268.5,1.1771,1.4737,6.8202,0.7393,10420.0,35.14,3.514,47.83,1.334,,,,17786.0
2009-05-06,33.18,98.58,1.5042,7.7502,1273.0,1.1761,1.476,6.8229,0.7414,10415.0,35.175,3.5375,47.765,1.3306,,,,17788.0
2009-05-07,33.132,98.93,1.5093,7.7505,1262.2,1.1679,1.4723,6.8227,0.7534,10363.0,34.985,3.5285,47.455,1.3254,,,,17786.0
2009-05-08,33.04,99.38,1.5027,7.7501,1247.1,1.1682,1.4665,6.8218,0.7549,10380.0,34.875,3.5205,47.255,1.3396,,,,17785.0
2009-05-11,32.889,98.28,1.5184,7.7501,1237.9,1.1498,1.4596,6.8225,0.7658,10328.0,34.65,3.512,47.31,1.3608,,,,17786.0
2009-05-12,32.893,97.6,1.5202,7.75,1242.9,1.1622,1.4585,6.8228,0.7637,10390.0,34.575,3.5175,47.255,1.3655,,,,17784.0
2009-05-13,32.89,96.38,1.5261,7.7502,1244.2,1.1573,1.4588,6.8218,0.7691,10345.0,34.465,3.516,47.385,1.3694,,,,17786.0
2009-05-14,32.955,95.54,1.5154,7.7501,1267.1,1.1721,1.4668,6.8245,0.7519,10425.0,34.585,3.548,47.785,1.3594,,,,17787.0
2009-05-15,32.95,95.25,1.5239,7.7508,1256.8,1.1723,1.4661,6.8256,0.7564,10410.0,34.53,3.5475,47.64,1.3606,,,,17784.0
2009-05-18,32.994,95.4,1.5193,7.7523,1259.6,1.1739,1.4698,6.8262,0.7535,10415.0,34.565,3.5575,47.535,1.3463,,,,17785.0
2009-05-19,32.882,96.68,1.5471,7.7516,1249.3,1.1571,1.4616,6.8248,0.7727,10315.0,34.335,3.5325,47.28,1.361,,,,17783.0
2009-05-20,32.855,95.97,1.5503,7.7522,1251.2,1.1556,1.4632,6.8251,0.7716,10395.0,34.455,3.5375,47.27,1.363,,,,17784.0
2009-05-21,32.738,94.78,1.578,7.7528,1248.6,1.1392,1.4562,6.8245,0.7739,10345.0,34.385,3.5235,47.17,1.3779,,,,17782.0
2009-05-22,32.679,94.18,1.5778,7.7518,1248.3,1.1349,1.4472,6.8247,0.7779,10278.0,34.355,3.4965,46.97,1.3929,,,,17783.0
2009-05-25,32.626,95.0,1.5864,7.7515,1248.8,1.127,1.4489,6.8235,0.7782,10290.0,34.375,3.493,47.12,1.3984,,,,17784.0
2009-05-26,32.66,94.65,1.5842,7.7517,1262.9,1.1302,1.4506,6.83,0.7768,10350.0,34.445,3.506,47.355,1.3939,,,,17782.0
2009-05-27,32.65,95.21,1.5991,7.7531,1269.5,1.1124,1.4486,6.8298,0.7869,10315.0,34.38,3.502,47.29,1.3983,,,,17783.0
2009-06-01,32.375,94.76,1.6374,7.7519,1237.3,1.0824,1.4373,6.827,0.8109,10230.0,34.105,3.474,47.078,1.4219,,,,17787.0
2009-06-02,32.534,96.5,1.6387,7.7531,1239.4,1.094,1.4425,6.8305,0.8078,10270.0,34.16,3.4955,47.35,1.4126,,,,17786.0
2009-06-03,32.505,96.26,1.6607,7.7521,1235.1,1.0827,1.4371,6.8292,0.8229,10175.0,34.045,3.4805,47.18,1.4261,,,,17786.0
2009-06-04,32.597,96.21,1.6353,7.7523,1250.3,1.1035,1.4398,6.8329,0.8075,10060.0,34.125,3.492,47.2,1.4228,,,,17789.0
2009-06-05,32.607,96.73,1.6042,7.7512,1251.4,1.1023,1.4452,6.8335,0.8063,9955.0,34.175,3.4935,47.233,1.4186,,,,17791.0
2009-06-06,32.72,96.73,1.6042,7.7512,1251.4,1.1023,1.4452,6.8335,0.8063,9955.0,34.175,3.4935,47.233,1.4186,,,,17791.0
2009-06-08,32.875,98.53,1.5839,7.7525,1252.6,1.1245,1.4602,6.8369,0.7868,10035.0,34.375,3.5175,47.635,1.3894,,,,17790.0
2009-06-09,32.853,98.15,1.6137,7.7516,1263.5,1.1116,1.4598,6.8351,0.7934,10065.0,34.25,3.5215,47.53,1.3941,,,,17792.0
2009-06-10,32.715,97.61,1.6418,7.7515,1247.1,1.0982,1.4457,6.8329,0.8116,10005.0,34.035,3.5,47.5,1.4132,,,,17793.0
2009-06-11,32.798,97.83,1.6385,7.7517,1258.7,1.1043,1.4521,6.8354,0.8099,10095.0,34.115,3.5145,47.865,1.3993,,,,17795.0
2009-06-12,32.8,98.03,1.6504,7.7506,1251.4,1.1113,1.4507,6.8345,0.8121,10072.0,34.075,3.5055,47.6,1.4064,,,,17794.0
2009-06-15,32.94,98.26,1.6322,7.7505,1261.9,1.1315,1.4571,6.8388,0.8002,10145.0,34.205,3.528,48.245,1.3874,,,,17796.0
2009-06-16,32.885,96.61,1.6342,7.7505,1256.8,1.1299,1.4567,6.8336,0.7956,10226.0,34.14,3.5245,48.22,1.386,,,,17796.0
2009-06-17,32.889,96.49,1.639,7.7504,1260.6,1.1311,1.4558,6.8378,0.7972,10233.0,34.145,3.531,48.34,1.3899,,,,17786.0
2009-06-18,32.904,95.84,1.6393,7.7505,1265.0,1.1328,1.4541,6.8337,0.7959,10260.0,34.125,3.5305,48.49,1.3948,,,,17786.0
2009-06-19,32.878,96.84,1.6366,7.7504,1271.0,1.1307,1.4565,6.8361,0.8045,10360.0,34.145,3.535,48.41,1.3935,,,,17801.0
2009-06-22,32.898,96.1,1.6434,7.7503,1274.4,1.1402,1.4568,6.8355,0.7987,10400.0,34.14,3.5395,48.46,1.3885,,,,17786.0
2009-06-23,32.925,95.25,1.6274,7.7505,1290.7,1.1544,1.4593,6.8358,0.7833,10475.0,34.17,3.546,48.42,1.3894,,,,17786.0
2009-06-24,32.862,95.36,1.6554,7.7501,1283.4,1.1447,1.4543,6.8338,0.7992,10360.0,34.135,3.5335,48.228,1.4109,,,,17786.0
2009-06-25,32.97,96.37,1.6355,7.7502,1288.9,1.1549,1.457,6.8347,0.7988,10258.0,34.145,3.536,48.33,1.3953,,,,17803.0
2009-06-26,32.925,95.93,1.648,7.7502,1286.1,1.1513,1.4553,6.8347,0.8052,10210.0,34.06,3.53,48.308,1.404,,,,17802.0
2009-06-29,32.943,95.55,1.6523,7.7503,1285.8,1.1554,1.4557,6.833,0.8025,10250.0,34.07,3.538,48.25,1.4019,,,,17804.0
2009-06-30,32.818,95.55,1.6684,7.7501,1282.3,1.1538,1.4469,6.8314,0.8121,10195.0,34.005,3.5185,48.125,1.411,,,,17786.0
2009-07-01,32.785,96.78,1.6447,7.7504,1267.6,1.1578,1.448,6.8317,0.8073,10215.0,34.05,3.5195,48.06,1.4081,,,,17786.0
2009-07-02,32.947,96.68,1.6336,7.7503,1269.5,1.1513,1.4496,6.8323,0.8019,10195.0,34.075,3.521,48.15,1.4091,,,,17900.0
2009-07-03,32.89,95.96,1.6358,7.7504,1265.9,1.159,1.4515,6.8327,0.7975,10215.0,34.085,3.5245,48.09,1.4012,,,,17801.0
2009-07-06,32.988,95.2,1.6134,7.7504,1268.3,1.1646,1.4576,6.8344,0.7901,10240.0,34.115,3.5425,48.245,1.3936,,,,17803.0
2009-07-07,32.989,95.2,1.6197,7.7503,1273.3,1.1619,1.4586,6.8336,0.7954,10250.0,34.125,3.5515,48.28,1.3928,,,,17804.0
2009-07-08,33.036,94.28,1.6085,7.7506,1277.4,1.1652,1.4607,6.8345,0.7849,10200.0,34.11,3.5625,48.24,1.3889,,,,17786.0
2009-07-09,32.97,93.36,1.6159,7.7505,1276.2,1.1595,1.4575,6.8328,0.7839,10155.0,34.075,3.5615,48.08,1.3959,,,,17803.0
2009-07-10,33.05,92.75,1.6279,7.7504,1283.9,1.164,1.461,6.8324,0.7786,10145.0,34.095,3.5803,48.23,1.3912,,,,17806.0
2009-07-13,33.193,92.42,1.608,7.7506,1313.5,1.1639,1.464,6.833,0.7739,10235.0,34.145,3.594,48.34,1.3951,,,,17786.0
2009-07-14,33.09,93.08,1.63,7.7503,1293.8,1.15,1.4591,6.8329,0.7869,10205.0,34.135,3.586,48.21,1.3989,,,,17786.0
2009-07-15,32.975,93.49,1.6364,7.7502,1277.6,1.1336,1.4541,6.8319,0.7963,10120.0,34.075,3.567,48.06,1.405,,,,17808.0
2009-07-16,32.959,93.76,1.6383,7.7505,1267.5,1.1189,1.453,6.8324,0.798,10100.0,34.055,3.5675,48.075,1.4092,,,,17806.0
2009-07-17,32.955,93.68,1.629,7.7502,1260.5,1.1191,1.4535,6.8328,0.7993,10160.0,34.07,3.577,48.01,1.4083,,,,17809.0
2009-07-20,32.794,94.58,1.6506,7.7503,1247.5,1.1067,1.4427,6.8311,0.8114,10155.0,34.01,3.541,47.92,1.4216,,,,17810.0
2009-07-21,32.799,94.09,1.646,7.7502,1252.4,1.1085,1.4423,6.8321,0.8126,10060.0,34.015,3.5425,48.045,1.4213,,,,17812.0
2009-07-22,32.875,93.55,1.6339,7.7502,1250.6,1.1076,1.4439,6.8307,0.8144,10070.0,34.005,3.5535,48.12,1.4181,,,,17811.0
2009-07-23,32.802,94.36,1.6512,7.7503,1247.7,1.1004,1.4404,6.8308,0.8198,10035.0,33.985,3.5405,48.05,1.4236,,,,17813.0
2009-07-24,32.955,94.84,1.6521,7.75,1247.6,1.0882,1.4405,6.8313,0.8162,9988.0,33.985,3.5355,48.073,1.4215,,,,17812.0
2009-07-27,32.82,95.0,1.6448,7.7501,1244.4,1.0849,1.4404,6.8313,0.8209,9952.0,33.97,3.52,48.03,1.4251,,,,17815.0
2009-07-28,32.743,95.18,1.6537,7.7502,1234.8,1.076,1.4381,6.8317,0.8327,9935.0,33.935,3.5085,47.99,1.4283,,,,17817.0
2009-07-29,32.871,94.4,1.6377,7.7501,1243.8,1.0854,1.4421,6.8325,0.8207,9970.0,34.005,3.5325,48.111,1.4162,,,,17816.0
2009-07-30,32.857,95.0,1.648,7.7507,1235.1,1.0868,1.4454,6.8333,0.8215,9965.0,34.05,3.534,48.06,1.405,,,,17819.0
2009-07-31,32.818,95.62,1.6553,7.75,1229.7,1.0808,1.4413,6.8329,0.828,9913.0,34.045,3.522,48.03,1.4116,,,,17786.0
2009-08-03,32.768,95.0,1.6759,7.7501,1222.5,1.0768,1.4381,6.8312,0.8367,9923.0,34.025,3.5115,48.06,1.4229,,,,17816.0
2009-08-04,32.674,94.97,1.6936,7.7501,1221.4,1.0693,1.4332,6.8313,0.841,9850.0,33.975,3.4923,47.853,1.4404,,,,17814.0
2009-08-05,32.72,95.01,1.6926,7.7501,1225.0,1.0756,1.4346,6.8307,0.8415,9895.0,33.99,3.498,47.81,1.4401,,,,17814.0
2009-08-06,32.792,95.2,1.6994,7.7503,1223.5,1.0692,1.4332,6.8317,0.8441,9895.0,33.985,3.4905,47.758,1.4407,,,,17813.0
2009-08-10,32.818,97.39,1.6626,7.7502,1227.1,1.0826,1.4409,6.8353,0.8392,9910.0,34.025,3.505,47.705,1.4192,,,,17812.0
2009-08-11,32.855,96.87,1.6469,7.7504,1237.2,1.0898,1.4444,6.8348,0.8377,9933.0,34.04,3.509,47.708,1.4168,,,,17819.0
2009-08-12,32.95,95.26,1.6418,7.7509,1249.1,1.1056,1.4496,6.8355,0.8202,9955.0,34.055,3.5335,48.06,1.4115,,,,17812.0
2009-08-13,32.898,96.39,1.6559,7.751,1236.0,1.0876,1.443,6.8336,0.8401,9930.0,34.055,3.516,47.925,1.425,,,,17819.0
2009-08-14,32.895,95.2,1.653,7.7507,1239.0,1.0874,1.4433,6.8341,0.842,9945.0,34.035,3.519,48.055,1.4271,,,,17819.0
2009-08-17,32.985,94.68,1.6345,7.7508,1259.0,1.1096,1.4482,6.8344,0.8201,9930.0,34.055,3.5405,48.375,1.4125,,,,17819.0
2009-08-18,32.964,95.13,1.6387,7.7514,1248.0,1.1046,1.4502,6.834,0.8255,9988.0,34.045,3.5365,48.25,1.4127,,,,17816.0
2009-08-19,33.01,94.3,1.646,7.7522,1257.9,1.108,1.4521,6.8346,0.8207,10025.0,34.055,3.544,48.485,1.4097,,,,17817.0
2009-08-20,32.966,94.31,1.6559,7.7512,1246.0,1.0966,1.4459,6.8317,0.8314,10050.0,34.025,3.5295,48.41,1.4221,,,,17815.0
2009-08-21,32.906,93.92,1.65,7.7514,1249.0,1.0868,1.4414,6.8313,0.8301,10010.0,34.02,3.5225,48.23,1.4295,,,,17816.0
2009-08-24,32.863,94.97,1.6474,7.7509,1243.0,1.0817,1.4396,6.8311,0.8379,9990.0,34.025,3.5088,48.43,1.4299,,,,17819.0
2009-08-25,32.92,94.31,1.6358,7.7507,1248.0,1.0787,1.4419,6.8316,0.8365,10018.0,34.025,3.5165,48.515,1.4271,,,,17821.0
2009-08-26,32.924,94.18,1.633,7.7503,1250.3,1.088,1.4413,6.8314,0.8382,10040.0,34.015,3.5245,48.735,1.4339,,,,17820.0
2009-08-27,32.916,93.69,1.6208,7.751,1249.3,1.0996,1.4445,6.832,0.8291,10105.0,34.03,3.5338,48.88,1.4242,,,,17822.0
2009-08-28,32.925,93.92,1.6285,7.7509,1246.2,1.0879,1.4413,6.8311,0.8404,10080.0,34.015,3.526,48.808,1.4331,,,,17821.0
2009-08-31,32.923,92.77,1.6212,7.7509,1250.2,1.0987,1.4426,6.8311,0.8383,10090.0,34.01,3.5215,48.875,1.428,,,,17823.0
2009-09-01,32.857,93.27,1.6363,7.7505,1241.1,1.0879,1.4395,6.8306,0.8413,10090.0,34.005,3.5265,48.755,1.4369,,,,17825.0
2009-09-02,32.918,92.65,1.6121,7.7513,1247.9,1.1058,1.4445,6.831,0.8284,10140.0,34.035,3.5415,48.9,1.4214,,,,17825.0
2009-09-03,32.907,92.42,1.6313,7.751,1245.5,1.1021,1.4407,6.8304,0.8376,10113.0,34.045,3.532,48.72,1.4296,,,,17826.0
2009-09-04,32.905,92.85,1.6347,7.7507,1241.3,1.101,1.4406,6.8305,0.8415,10120.0,34.075,3.5265,48.625,1.4272,,,,17824.0
2009-09-07,32.865,93.25,1.6425,7.7504,1234.0,1.0805,1.4321,6.8288,0.8551,10055.0,34.05,3.516,48.775,1.4347,,,,17825.0
2009-09-08,32.76,92.39,1.6435,7.7504,1232.1,1.0725,1.4299,6.8278,0.8612,10000.0,34.035,3.5055,48.355,1.4415,,,,17827.0
2009-09-09,32.745,92.51,1.6484,7.7503,1226.8,1.0812,1.4271,6.829,0.8583,9935.0,34.015,3.4985,48.41,1.4486,,,,17830.0
2009-09-10,32.649,92.18,1.6515,7.7506,1224.5,1.0811,1.425,6.8289,0.8587,9925.0,34.02,3.494,48.365,1.457,,,,17832.0
